Family,Ju_E1_D_1,Ju_E1_D_2,Ju_E1_D_3,Ap_E1_D_3,Au_E1_D_1,Au_E1_D_3,Ap_E1_D_2,Ap_E1_D_1,Au_E1_D_2,Ap_E2_D_2,Au_E2_D_3,Au_E2_D_1,Ap_E2_D_1,Ju_E2_D_2,Ju_E2_D_1,Ap_E2_D_3,Au_E2_D_2,Ju_E2_D_3,Au_E3_D_3,Au_E3_D_1,Ap_E3_D_1,Ap_E3_D_2,Ju_E3_D_2,Au_E3_D_2,Ju_E3_D_1,Ap_E3_D_3,Ju_E3_D_3,Ju_E4_D_3,Au_E4_D_2,Au_E4_D_1,Ju_E4_D_1,Ap_E4_D_1,Au_E4_D_3,Ap_E4_D_2,Ju_E4_D_2,Ap_E4_D_3,Ju_E1_W_3,Au_E1_W_3,Ap_E1_W_3,Au_E1_W_2,Ap_E1_W_1,Ap_E1_W_2,Ju_E1_W_1,Ju_E1_W_2,Au_E1_W_1,Ap_E2_W_1,Au_E2_W_3,Au_E2_W_2,Au_E2_W_1,Ap_E2_W_3,Ju_E2_W_2,Ap_E2_W_2,Ju_E2_W_3,Ju_E2_W_1,Ju_E3_W_2,Ap_E3_W_2,Ap_E3_W_3,Au_E3_W_2,Ap_E3_W_1,Au_E3_W_1,Ju_E3_W_3,Ju_E3_W_1,Au_E3_W_3,Ap_E4_W_3,Ju_E4_W_1,Au_E4_W_1,Au_E4_W_2,Ju_E4_W_3,Au_E4_W_3,Ap_E4_W_1,Ju_E4_W_2,Ap_E4_W_2
AA3_1,196.0503213,253.7466039,257.7940442,152.9408306,164.3053342,206.7512658,198.769292,245.1305678,174.228953,324.6305911,333.1260563,278.4498334,286.4301152,313.9051912,309.8987443,311.9694186,292.1793276,307.924282,310.0630827,350.8900758,352.9548427,340.4950707,355.2799083,332.1950364,328.5634113,322.2325579,330.3290297,320.6661101,337.0238737,333.4039016,322.4746655,328.0447017,296.9276009,308.206642,320.1873353,321.4055436,166.2522835,180.9602509,166.465262,173.4665244,161.2551507,176.2755265,151.0478174,191.1606587,172.1127098,225.2660566,230.7986301,225.9799377,224.4318873,229.1951744,212.9579349,229.8949145,213.0856438,212.5685649,251.0054234,231.0972835,267.2101352,285.6310223,273.3765683,315.2140052,266.4092164,235.8307316,306.5424545,328.5900686,229.2554844,323.695307,324.0047404,256.3143069,213.8168217,298.3688585,200.5144064,312.3565898
AA4,260.2752917,252.4963495,272.7118379,259.8201964,284.1453298,261.7579273,253.0290433,264.90386,268.7529622,274.5443359,300.8540716,287.0712551,279.8506837,275.1161633,292.1703127,290.0044325,262.1875267,291.0264102,274.2529204,250.5409072,263.7818962,264.0967591,254.123733,271.8767,288.9250615,282.2980364,259.9904252,279.7386681,256.1854517,271.750406,271.6696562,284.3424918,262.1812582,267.9687457,261.8040582,248.3684773,244.778596,258.1607246,225.9393678,228.4752467,239.2244611,216.7929084,213.3063483,204.5844882,226.6260907,267.6088338,272.8902878,260.8382774,275.5046616,270.1883145,275.3991427,264.7133378,272.2671716,266.7926968,262.6400459,253.544029,257.9647488,265.6953864,274.0057632,261.1833401,234.2435498,267.2577542,257.7539065,247.2413061,282.6560276,270.0936482,246.3294248,288.8400289,259.4656933,255.7888232,267.5394033,253.1445992
AA5,338.5396935,294.4949545,276.9891683,367.171092,317.799078,263.0394489,335.181532,309.8291114,323.0061461,327.5275699,339.8212272,286.4720735,339.3893256,300.8881894,333.5524144,335.9209492,289.9580671,370.5156567,330.4410926,356.0002135,279.319784,317.9023816,267.5155417,290.0126324,312.2613541,329.7398561,283.0090478,337.2176142,366.4056868,343.2110388,320.1106854,310.6350685,365.7400658,338.9604993,327.0742827,265.8912454,158.403746,132.3101438,165.7715794,152.9657927,161.6890318,139.5868308,112.6617635,120.3206367,128.7228688,257.6152346,206.2567233,226.3913324,234.4798982,253.9610528,175.9608707,265.1426921,211.5067464,217.9861509,275.2117691,266.9433092,253.6004303,236.0830835,224.1207946,274.2398165,251.3479136,250.0107005,206.3431606,158.6054572,244.1334096,133.3369086,240.0551412,216.783735,263.3196023,192.5076216,248.0916985,196.1672329
GT5,187.0076489,217.3570682,207.1297692,188.26028,188.5991452,199.7628946,182.8645133,211.550106,197.6966709,199.6333388,182.5958316,201.6617028,195.4216965,198.8069396,177.1770534,190.5207595,197.1733544,178.204073,183.1743848,184.9871628,184.4722384,195.0446421,190.1018209,191.0531174,188.8180994,185.7136124,178.4188676,208.1549594,196.3599105,202.0000613,197.9672224,187.8371163,186.83084,201.3364635,189.584313,206.2119348,383.1947289,408.4850628,380.8526141,385.8618541,410.0710996,384.7024737,431.2631429,432.2838242,395.8299012,258.9014758,261.0699017,259.5941423,280.9427649,250.49809,247.9305411,264.5973893,267.6056694,272.7831889,231.0677582,252.851236,258.3813028,230.9522377,244.6774037,216.1044959,247.9258442,251.5091528,207.3938473,222.2793968,347.2164463,222.4770174,249.0994455,335.7667285,343.8095154,235.957302,346.0440778,231.1903525
CBM48,173.4015735,217.7802154,232.6566968,175.5598933,178.6771289,213.193111,154.4126299,248.9472734,185.6409565,196.4232291,202.91977,186.2841754,195.1799832,205.7773962,203.1617488,183.4076982,204.2144363,172.5190339,195.1953066,234.921024,238.2026871,225.2444442,254.4055955,227.9886571,233.6325449,234.4187097,225.7883323,211.1999446,205.3273012,225.9148845,210.7275713,232.4046012,209.6516677,223.3240275,217.7308815,222.446642,271.5963793,283.8457473,262.9888624,259.1600407,277.8696101,258.2226853,288.8342897,274.68759,276.2215982,223.0047187,244.8858819,249.9139672,237.9098943,226.7261935,240.5247559,221.1377966,233.5770845,228.1515151,204.2617558,244.031624,243.5476678,214.776553,238.2737181,229.2807638,231.1670104,224.0711736,231.1538519,229.9119304,273.5115612,191.0817104,233.8147583,250.0516048,258.6237653,239.6575322,260.7171312,253.6763959
GT1,207.5473821,191.7983717,236.1738633,198.9833705,194.841781,183.2132923,193.1021422,210.4084994,201.2116621,239.0663302,250.3518835,238.69806,260.261642,269.4647054,256.2178748,255.9216877,269.8901314,257.6891782,274.7251519,286.7579014,271.8776177,272.1525107,281.7150825,297.3028082,300.0167965,280.9764612,281.8257434,259.9207484,227.4043923,247.2323773,238.4257522,257.9108274,233.9164393,248.9505453,226.0862393,208.4415673,177.0192011,149.6740487,163.8983314,152.7554302,161.9122511,172.4905058,155.8761252,218.063578,169.0889492,181.6784545,205.4701458,210.0027572,182.1708881,191.870414,214.9357616,177.0095118,183.6937465,190.7738451,163.0762577,183.2180391,174.2905548,169.2794222,178.7537002,199.1530747,179.3797079,154.8156527,200.6993671,239.290148,144.1730695,239.7498263,266.2206186,162.8224883,130.8701648,278.7707034,122.8240984,280.9052995
GH77,192.6012519,208.5809681,234.0332805,202.089917,205.127938,212.2211229,184.5712676,211.8594564,209.8031964,198.2803036,199.7789454,206.1921229,192.4256704,185.3079255,171.6246274,202.6516078,198.3986692,183.3269257,170.2881327,200.0707009,196.9887523,198.8339007,201.5607129,195.7846216,192.41802,208.0466006,198.0168309,194.5469022,203.0077191,200.9116381,205.3428676,207.9511437,188.0013385,202.8775632,194.8707607,222.3618914,299.4290208,261.2183823,313.40099,258.3628308,282.6757309,299.1863887,262.7361811,271.4232484,248.807606,244.3810227,255.0374522,284.9034724,263.2838711,248.0536957,257.6166624,258.3769365,256.1129531,252.7194542,226.0718966,216.5828726,233.9209475,239.776416,236.2777194,217.0237154,221.1803995,250.7053644,207.4880779,205.3560938,256.8057192,193.2912141,232.7486887,240.879205,245.6600838,236.6275673,241.3438723,240.1509037
GT28,199.5897322,196.4915289,200.0951326,227.9286998,222.4417349,201.1380978,212.959858,188.6445656,206.3056062,186.8927432,195.5355499,218.8740999,182.0358674,186.9834184,196.6965073,189.0263585,192.96545,189.5701229,215.3372778,186.663486,202.6582493,195.1617858,193.2860605,198.3401431,174.7460833,188.6170177,207.5186083,199.0731668,191.8511621,202.4229207,207.3600379,200.7475791,208.7818804,204.1457622,187.2250994,213.6380488,258.8398272,252.4521652,263.4854376,292.8498887,242.495875,259.207518,229.7685532,269.5422755,248.806323,218.3592315,214.1245489,219.3296856,214.2270798,213.008491,240.1120439,210.3602715,224.8756485,236.5318113,183.9803921,186.3072903,183.5766277,193.3408027,202.8110092,195.7217102,185.4781536,181.4160937,190.7973784,219.1384681,238.1055819,242.041051,217.1598841,223.7286271,233.5317151,236.5366786,213.195844,224.6113614
GT2_Glyco_trans_2_3,211.358789,221.7122705,215.4193733,182.9919065,188.0525778,195.1749274,197.9547458,218.0860096,194.989679,241.0093938,234.1954011,212.8930151,238.6430873,245.8705188,237.0341554,226.5752738,233.7499698,252.4522155,210.3552368,226.4728858,223.2224689,235.0776502,236.5452333,222.0037271,238.4955987,238.9038247,217.927148,228.786204,225.8508987,217.0172727,221.9048692,220.4802863,234.6135284,230.8620716,239.9676761,239.2609037,160.3164894,164.0638018,155.8278276,167.0745892,132.4549097,169.7549941,159.9220728,196.0128279,166.7302006,198.9304923,200.2398338,197.6384718,203.9561276,183.7479484,202.2084935,196.6188104,193.5347046,191.8238007,197.119703,217.9698812,204.8896579,221.3060738,209.4830085,208.0072393,200.2387301,195.2172749,220.3276441,255.4629753,206.0287142,223.5071044,233.0480829,205.397518,210.4261689,227.6722197,197.1906742,217.8097275
CE3,176.5744027,171.4185738,175.3152961,185.2372301,195.7717286,184.6451327,151.6144842,156.6740845,188.6258653,145.8261846,154.8990654,212.8918443,152.6065135,173.153215,166.6760436,154.4557799,172.3235209,146.4965946,190.9676597,158.3970169,181.6393277,169.3743953,184.9311521,164.5108718,173.7667403,153.1858971,208.8376412,151.2977771,152.796319,145.1314714,164.2839471,160.0809101,144.4390165,151.0296656,167.0761793,182.4017841,261.4281248,271.3863423,279.4087404,263.0269819,279.6191077,264.8200709,228.9094839,223.4009729,250.8099923,231.4833776,231.6041949,226.0724683,224.4371616,240.3773225,248.8830653,230.5154451,236.9224758,241.1507177,209.2362777,214.0701454,209.6555395,218.4049969,229.2492327,201.2416163,211.9967884,222.462023,217.0704746,241.5106741,196.6437586,223.7836424,203.2295979,200.6341371,191.4299971,231.9662232,206.129636,240.427857
GT9,206.941299,189.9706184,188.3276233,214.4535999,224.7140293,219.5086649,202.6755565,214.8255179,220.6824266,189.2529545,171.007716,292.4697867,198.5175979,192.4608988,195.8504096,187.8268598,214.6306557,196.9001565,147.5618533,134.7566755,131.0489008,135.8688362,145.573601,130.201993,136.4097955,131.0241055,144.8608977,161.7773696,163.3587132,149.6625149,148.7206745,144.1571118,151.3197715,149.2837243,148.3079728,193.9435455,241.4122541,229.7940628,308.9702965,248.6372629,249.7057127,281.5940652,223.9659573,182.6079652,237.804678,206.3356289,181.7793145,196.8395756,194.7732387,211.7631231,175.3213724,192.8295486,189.2625521,191.1026231,249.0966982,211.7018848,225.3324682,225.5276353,221.6937494,169.9448453,233.6011154,250.1841828,175.1833225,147.2737869,373.414392,190.5647739,158.5042799,313.4136653,341.1542798,191.965202,396.228761,201.4317583
GH65,229.9108587,231.2055951,276.0448963,210.4163205,184.5919025,237.1277176,214.5573773,247.0067323,220.7079283,231.0562592,218.3463464,187.5252958,226.517083,224.7381037,220.3665529,210.6731481,227.3417918,218.548842,177.5773576,199.4733056,227.4929123,210.675901,220.6402868,220.6651126,199.5425464,214.6300082,220.9154321,163.520822,155.3245283,165.914447,176.8582717,179.0627248,161.7932927,174.4394749,160.2062629,164.4669482,163.8916645,189.4258841,124.3416641,231.9547688,172.2768487,136.0029764,236.6423585,203.2938351,212.3025867,231.1222192,242.978387,242.3562916,241.2835829,216.3630474,262.157658,231.3135657,248.4621177,243.0080761,113.0798942,154.6441205,139.6993121,147.2695558,139.6926286,172.4141595,145.4504661,102.738635,167.6931762,122.143332,149.6893066,146.7959477,164.7016822,150.0309936,127.2678561,159.9402516,131.939036,191.0075535
GH39,195.1949079,172.3022035,174.153191,167.4772427,177.8762221,149.7282812,194.3270594,187.6353067,192.35879,197.8221755,258.9619985,206.5748181,224.6016827,220.1431611,223.5188918,215.2289299,179.3467258,261.1293771,201.3275268,215.1391197,205.4504245,216.4062129,216.6519614,220.6921828,252.279143,240.4985534,224.044427,207.1486544,213.3340926,229.8841595,213.901903,207.9136548,215.4706595,230.2783453,220.6217508,211.0708384,154.1617148,135.0107967,117.1387011,161.6093227,113.2185954,126.467665,137.1591699,168.045559,150.3304027,174.5250023,154.9637566,147.4873531,170.5368984,199.2601164,135.5486401,186.7455758,172.6587657,171.4467755,167.9747719,212.195571,175.4336449,174.3377619,175.3198066,221.6928868,176.0801864,152.8443149,175.7180032,145.4435934,152.1958807,138.4625751,239.2126488,199.9015126,134.587794,176.0307353,117.576549,193.742325
GH13_10,205.718265,242.8363546,258.7990709,194.2796211,190.4328217,242.8061269,192.421893,254.9606128,206.4381831,218.1970222,197.7362701,196.2176803,191.610527,195.8898626,197.3141761,193.1695799,214.3137311,189.4703465,158.953538,161.2454625,193.1150098,180.6884326,197.5736328,187.0496533,195.7850084,181.7679218,209.9052134,172.6310529,153.6683841,161.4246183,178.4840111,168.52197,150.936679,177.122854,152.7361784,173.862694,146.6239455,159.0246536,150.5580565,127.9278811,190.4787093,167.0278223,185.8031539,177.927022,158.822776,195.4625967,209.4054382,208.8717336,198.4531892,187.9501029,210.4215508,204.8003674,201.9507813,203.9817397,131.7768159,156.7688438,153.4235778,144.2177299,152.13485,145.2458533,152.0966864,137.8624956,164.1770607,152.8745719,175.4245365,160.0400933,185.3213757,156.1334558,144.4602183,180.3827393,130.691565,170.6855428
AA2,115.8875315,136.5209685,165.1092637,88.58307602,105.1708789,140.4647776,122.5786712,167.4456215,108.85434,160.591105,179.4978993,147.4271265,155.8945906,208.0383338,191.5784957,150.4349973,159.7373464,151.0020987,164.6079557,188.5398685,225.8383646,203.7926657,229.6738424,204.3995168,203.756928,206.7746338,193.2238895,192.8297995,162.71902,193.3219963,203.6164475,210.0514335,192.7467856,178.679326,193.6051837,221.2091417,131.8151109,137.7723457,140.5479834,143.588692,102.0929916,143.6655026,91.44633275,161.7656366,120.4100808,121.3445391,153.4140063,136.738613,134.9500109,120.9224466,139.1388033,124.2729171,135.9711511,130.9717313,142.978893,159.6443615,186.1431506,201.7534511,217.6758408,221.9589714,180.8842091,156.0150525,233.0429315,297.0451502,170.4567746,220.2725819,246.6370122,189.8464734,177.3408115,232.9644107,174.1188308,228.7646485
AA6,112.8880824,132.7409709,138.771276,127.6948569,131.2727636,125.422753,157.903541,144.5207267,129.8741121,141.0573059,138.2768675,118.432889,131.6373414,146.2858655,127.6810199,132.5813494,142.8236268,123.0334682,144.8962409,126.5425517,143.7234637,128.4944171,143.4588963,127.248009,113.412267,133.0153974,142.6334621,104.5192522,105.0347308,106.2684628,103.9565036,105.8552575,109.6990405,113.6780563,109.9966721,122.8197053,339.1773951,365.6576736,354.3590615,295.0034105,373.5965992,362.4096796,336.6949098,321.8592281,290.0056869,148.0254104,168.5031855,144.9214505,146.5611432,161.1803522,177.6023974,129.4177286,180.2356072,172.0759054,129.750416,117.3189411,119.7942423,140.8337863,116.3335416,125.4479273,128.9549312,105.4631611,138.8107049,191.514067,227.5385258,203.9340768,131.0385178,195.0421661,237.9030293,141.311716,165.1283913,154.8326831
CBM50,220.2963613,160.6918418,175.1773319,237.8266751,223.3297932,205.3470934,202.1614006,156.6347375,227.6183967,101.475578,124.3113525,147.9701962,105.1614848,103.5712841,117.5207226,99.57092194,102.6102716,110.2287733,126.3662699,119.734907,115.5485111,107.1960084,110.8961537,118.7676731,104.1418137,114.3746696,126.8874263,140.8227567,116.4800727,122.7048958,124.5254955,113.3015663,139.3902415,135.0567873,126.3854066,162.27334,231.4741808,198.4554871,225.9924738,241.2872056,200.3915828,216.1712848,207.1787837,236.1150847,187.3279937,170.1343258,189.0484958,178.7956727,178.506455,163.9097274,204.2736911,166.5498966,199.8755736,194.8869903,116.5130899,125.6945791,126.0284443,136.8097015,128.0046202,139.8849617,130.5726317,128.1689292,134.353998,131.6266131,207.4653427,221.2037621,154.5614766,208.9165514,238.775482,172.7459773,195.9093215,167.8186814
GH13_3,197.6503494,219.7772882,223.7456206,193.1765991,191.9975985,203.96602,202.6960959,208.5533206,192.9588962,184.8091776,170.551216,173.093659,174.1869901,188.5017104,164.2172184,173.3153075,183.0528702,164.5074659,152.3509731,154.8454948,181.012428,156.9890861,185.4734629,166.8788131,157.2796627,146.622357,177.9782544,156.4365002,149.5121025,171.2915737,165.6388555,170.2754626,161.1465497,159.0234865,158.1591705,148.381882,115.9179536,134.5645998,103.294389,106.5985276,129.9841164,110.1196539,147.4421561,137.7637548,129.3832319,165.2909809,170.1148058,172.9244206,172.8141661,164.8716066,172.1907027,167.1781227,159.375445,176.8520915,115.2708638,121.3943653,144.3268787,132.8160036,145.2369475,135.7196267,134.077685,116.89438,147.4852006,120.8274767,134.3034282,136.4521881,151.9205168,131.1842558,128.7086228,142.5365108,101.5000336,146.7368603
GH33,216.1868678,170.3596294,132.8988503,264.842502,234.176576,171.7110371,218.907617,155.566889,205.5022398,137.8559411,135.6686962,191.1024841,165.5131801,141.6459673,133.4389103,151.1940915,136.9357539,134.6943281,145.1460855,158.2705611,124.5566342,127.735515,116.3878831,118.1222614,138.3170988,154.4518077,122.6010816,166.122155,179.6271402,164.2964418,148.4386058,152.6119673,167.9287398,174.3081819,157.6714025,167.2845317,180.6313884,152.1621482,156.7019436,152.8575901,132.2271239,149.7751029,164.2430951,168.7780474,144.3797598,201.4668914,164.579269,184.2019053,182.0791735,204.2291007,162.3919785,192.2875027,182.1735239,183.6866688,241.5690478,174.8689993,140.6571497,151.4686843,144.1410286,160.8486031,135.3200405,178.8194102,115.8093142,86.58066942,144.7437821,106.5793689,128.4753285,137.1102529,154.6435175,116.8628516,178.5032018,124.8960799
GH103,72.10286371,97.1687864,90.90077962,72.46054085,98.07329069,99.71081461,85.83177646,96.73976464,73.64423368,130.3585205,129.6223814,113.7977336,127.6417642,143.0118768,146.977682,122.0123436,113.5192367,133.772632,166.1699661,164.228208,177.6857077,193.7478287,200.569736,186.4658864,205.0592153,159.1454004,173.2589337,165.1502077,148.3081371,161.517642,168.0526653,146.9155061,140.4933519,160.8895418,159.0681551,165.6888398,137.3472837,161.5594125,195.4874776,119.1718597,172.0960616,188.5813968,138.6977604,141.2848814,138.0522987,133.0478688,166.9151706,164.4186703,169.3498896,135.8590543,176.4158088,149.754334,160.1489237,148.7995091,195.7580877,183.439217,185.2709357,206.1427062,202.0262712,167.6198399,188.1246657,199.5813454,211.6943338,158.3296756,157.9151824,209.6290717,165.7294616,162.5859771,115.4447612,167.5524555,126.5870822,162.9876066
GH78,112.3736287,130.5100522,118.2811587,106.5261138,110.6057964,111.5874752,112.648426,117.6904518,121.7654671,125.8495221,150.1186259,113.8997346,125.9893944,138.0554971,159.3538051,120.8281169,114.5521458,121.829912,186.7219155,185.407065,223.6706772,199.0579904,223.1521806,217.7098009,187.0098764,194.5500511,227.5351297,180.3451615,181.7501494,179.5939629,208.0821057,212.6008075,200.0332522,203.4821373,195.5838748,185.372696,198.1773426,169.1065447,153.6164344,246.4564583,115.113232,153.0770095,157.3661014,162.2887586,184.4682127,110.7850531,143.0710457,143.0146173,128.9883292,114.5106528,130.64366,125.3682697,123.1938523,129.7744479,90.40543688,119.722123,129.5622374,146.2907522,142.6544103,138.38021,134.8392394,106.6217379,172.5798005,131.4797064,221.6975761,144.7845149,149.3168712,199.1141023,159.2237077,127.4845989,176.5539489,137.0524036
GH51,128.6663866,163.8902936,166.5903728,101.7944803,114.4377171,153.1909804,122.3100016,176.8294431,145.8752466,168.7819074,182.9440421,146.4524403,138.8562572,201.504009,189.4054273,146.0704441,166.932348,145.8034928,143.1857254,156.8631539,198.3940454,170.563288,206.5025133,177.3318242,176.6136066,167.5110095,179.9999558,143.3349887,123.5835208,155.4259607,143.2718031,159.602298,143.6556268,147.7587889,153.2365331,143.6890987,180.6828273,171.6751163,139.2954704,212.0577325,115.0889087,138.8288518,185.8437887,127.3334982,169.3382911,114.9636085,128.3745862,118.5891947,120.8523688,112.7725211,116.1055329,114.3757231,133.8078812,122.6951386,129.3780774,195.5917717,204.0473601,172.0722577,233.7159464,192.0110464,193.126077,182.6624551,220.2710593,143.3659494,175.3101262,149.6521878,164.6057228,174.9449522,131.7095554,155.904046,186.264056,158.794517
